model,line_name,planning_year,case,unit,value,end_value,line,start_region,dest_region
SWITCH,NYUP_to_PJME,2027,full-base-200-tx-0,MW,0.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2027,full-base-200-tx-0,MW,0.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2027,full-base-200-tx-0,MW,0.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2027,full-base-200-tx-0,MW,0.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2027,full-base-200-tx-0,MW,0.0,,,MISC,MISE
SWITCH,MISE_to_PJMW,2027,full-base-200-tx-0,MW,0.0,,,MISE,PJMW
SWITCH,MISE_to_MISW,2027,full-base-200-tx-0,MW,0.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2027,full-base-200-tx-0,MW,0.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2027,full-base-200-tx-0,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2027,full-base-200-tx-0,MW,0.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2027,full-base-200-tx-0,MW,0.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2027,full-base-200-tx-0,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2027,full-base-200-tx-0,MW,0.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2027,full-base-200-tx-0,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2027,full-base-200-tx-0,MW,0.0,,,MISC,SPPN
SWITCH,MISC_to_MISW,2027,full-base-200-tx-0,MW,0.0,,,MISC,MISW
SWITCH,BASN_to_CANO,2027,full-base-200-tx-0,MW,0.0,,,BASN,CANO
SWITCH,CANO_to_CASO,2027,full-base-200-tx-0,MW,0.0,,,CANO,CASO
SWITCH,CANO_to_NWPP,2027,full-base-200-tx-0,MW,0.0,,,CANO,NWPP
SWITCH,TRE_to_TREW,2027,full-base-200-tx-0,MW,0.0,,,TRE,TREW
SWITCH,SPPS_to_TREW,2027,full-base-200-tx-0,MW,0.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2027,full-base-200-tx-0,MW,0.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2027,full-base-200-tx-0,MW,0.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2027,full-base-200-tx-0,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2027,full-base-200-tx-0,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2027,full-base-200-tx-0,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2027,full-base-200-tx-0,MW,0.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2027,full-base-200-tx-0,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2027,full-base-200-tx-0,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2027,full-base-200-tx-0,MW,0.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2027,full-base-200-tx-0,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2027,full-base-200-tx-0,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2027,full-base-200-tx-0,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2027,full-base-200-tx-0,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2027,full-base-200-tx-0,MW,0.0,,,BASN,RMRG
SWITCH,BASN_to_CASO,2027,full-base-200-tx-0,MW,0.0,,,BASN,CASO
SWITCH,BASN_to_NWPP,2027,full-base-200-tx-0,MW,0.0,,,BASN,NWPP
SWITCH,BASN_to_SRSG,2027,full-base-200-tx-0,MW,0.0,,,BASN,SRSG
SWITCH,MISS_to_SRCE,2027,full-base-200-tx-0,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2027,full-base-200-tx-0,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2027,full-base-200-tx-0,MW,0.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2027,full-base-200-tx-0,MW,0.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2027,full-base-200-tx-0,MW,0.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2027,full-base-200-tx-0,MW,0.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2027,full-base-200-tx-0,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2027,full-base-200-tx-0,MW,0.0,,,MISS,SRSE
SWITCH,CASO_to_NWPP,2027,full-base-200-tx-0,MW,0.0,,,CASO,NWPP
SWITCH,CASO_to_SRSG,2027,full-base-200-tx-0,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2027,full-base-200-tx-0,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2027,full-base-200-tx-0,MW,0.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2027,full-base-200-tx-0,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2027,full-base-200-tx-0,MW,0.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2027,full-base-200-tx-0,MW,0.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2027,full-base-200-tx-0,MW,0.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2030,full-base-200-tx-0,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2030,full-base-200-tx-0,MW,0.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2030,full-base-200-tx-0,MW,0.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2030,full-base-200-tx-0,MW,0.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2030,full-base-200-tx-0,MW,0.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2030,full-base-200-tx-0,MW,0.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2030,full-base-200-tx-0,MW,0.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2030,full-base-200-tx-0,MW,0.0,,,MISC,MISE
SWITCH,MISE_to_PJMW,2030,full-base-200-tx-0,MW,0.0,,,MISE,PJMW
SWITCH,MISE_to_MISW,2030,full-base-200-tx-0,MW,0.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2030,full-base-200-tx-0,MW,0.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2030,full-base-200-tx-0,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2030,full-base-200-tx-0,MW,0.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2030,full-base-200-tx-0,MW,0.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2030,full-base-200-tx-0,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2030,full-base-200-tx-0,MW,0.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2030,full-base-200-tx-0,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2030,full-base-200-tx-0,MW,0.0,,,MISC,SPPN
SWITCH,MISC_to_MISW,2030,full-base-200-tx-0,MW,0.0,,,MISC,MISW
SWITCH,BASN_to_CANO,2030,full-base-200-tx-0,MW,0.0,,,BASN,CANO
SWITCH,CANO_to_CASO,2030,full-base-200-tx-0,MW,0.0,,,CANO,CASO
SWITCH,CANO_to_NWPP,2030,full-base-200-tx-0,MW,0.0,,,CANO,NWPP
SWITCH,TRE_to_TREW,2030,full-base-200-tx-0,MW,0.0,,,TRE,TREW
SWITCH,SPPS_to_TREW,2030,full-base-200-tx-0,MW,0.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2030,full-base-200-tx-0,MW,0.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2030,full-base-200-tx-0,MW,0.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2030,full-base-200-tx-0,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2030,full-base-200-tx-0,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2030,full-base-200-tx-0,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2030,full-base-200-tx-0,MW,0.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2030,full-base-200-tx-0,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2030,full-base-200-tx-0,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2030,full-base-200-tx-0,MW,0.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2030,full-base-200-tx-0,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2030,full-base-200-tx-0,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2030,full-base-200-tx-0,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2030,full-base-200-tx-0,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2030,full-base-200-tx-0,MW,0.0,,,BASN,RMRG
SWITCH,BASN_to_CASO,2030,full-base-200-tx-0,MW,0.0,,,BASN,CASO
SWITCH,BASN_to_NWPP,2030,full-base-200-tx-0,MW,0.0,,,BASN,NWPP
SWITCH,BASN_to_SRSG,2030,full-base-200-tx-0,MW,0.0,,,BASN,SRSG
SWITCH,MISS_to_SRCE,2030,full-base-200-tx-0,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2030,full-base-200-tx-0,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2030,full-base-200-tx-0,MW,0.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2030,full-base-200-tx-0,MW,0.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2030,full-base-200-tx-0,MW,0.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2030,full-base-200-tx-0,MW,0.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2030,full-base-200-tx-0,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2030,full-base-200-tx-0,MW,0.0,,,MISS,SRSE
SWITCH,CASO_to_NWPP,2030,full-base-200-tx-0,MW,0.0,,,CASO,NWPP
SWITCH,CASO_to_SRSG,2030,full-base-200-tx-0,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2030,full-base-200-tx-0,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2030,full-base-200-tx-0,MW,0.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2030,full-base-200-tx-0,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2030,full-base-200-tx-0,MW,0.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2030,full-base-200-tx-0,MW,0.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2030,full-base-200-tx-0,MW,0.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2035,full-base-200-tx-0,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2035,full-base-200-tx-0,MW,0.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2035,full-base-200-tx-0,MW,0.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2035,full-base-200-tx-0,MW,0.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2035,full-base-200-tx-0,MW,0.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2035,full-base-200-tx-0,MW,0.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2035,full-base-200-tx-0,MW,0.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2035,full-base-200-tx-0,MW,0.0,,,MISC,MISE
SWITCH,MISE_to_PJMW,2035,full-base-200-tx-0,MW,0.0,,,MISE,PJMW
SWITCH,MISE_to_MISW,2035,full-base-200-tx-0,MW,0.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2035,full-base-200-tx-0,MW,0.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2035,full-base-200-tx-0,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2035,full-base-200-tx-0,MW,0.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2035,full-base-200-tx-0,MW,0.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2035,full-base-200-tx-0,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2035,full-base-200-tx-0,MW,0.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2035,full-base-200-tx-0,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2035,full-base-200-tx-0,MW,0.0,,,MISC,SPPN
SWITCH,MISC_to_MISW,2035,full-base-200-tx-0,MW,0.0,,,MISC,MISW
SWITCH,BASN_to_CANO,2035,full-base-200-tx-0,MW,0.0,,,BASN,CANO
SWITCH,CANO_to_CASO,2035,full-base-200-tx-0,MW,0.0,,,CANO,CASO
SWITCH,CANO_to_NWPP,2035,full-base-200-tx-0,MW,0.0,,,CANO,NWPP
SWITCH,TRE_to_TREW,2035,full-base-200-tx-0,MW,0.0,,,TRE,TREW
SWITCH,SPPS_to_TREW,2035,full-base-200-tx-0,MW,0.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2035,full-base-200-tx-0,MW,0.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2035,full-base-200-tx-0,MW,0.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2035,full-base-200-tx-0,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2035,full-base-200-tx-0,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2035,full-base-200-tx-0,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2035,full-base-200-tx-0,MW,0.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2035,full-base-200-tx-0,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2035,full-base-200-tx-0,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2035,full-base-200-tx-0,MW,0.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2035,full-base-200-tx-0,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2035,full-base-200-tx-0,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2035,full-base-200-tx-0,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2035,full-base-200-tx-0,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2035,full-base-200-tx-0,MW,0.0,,,BASN,RMRG
SWITCH,BASN_to_CASO,2035,full-base-200-tx-0,MW,0.0,,,BASN,CASO
SWITCH,BASN_to_NWPP,2035,full-base-200-tx-0,MW,0.0,,,BASN,NWPP
SWITCH,BASN_to_SRSG,2035,full-base-200-tx-0,MW,0.0,,,BASN,SRSG
SWITCH,MISS_to_SRCE,2035,full-base-200-tx-0,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2035,full-base-200-tx-0,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2035,full-base-200-tx-0,MW,0.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2035,full-base-200-tx-0,MW,0.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2035,full-base-200-tx-0,MW,0.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2035,full-base-200-tx-0,MW,0.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2035,full-base-200-tx-0,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2035,full-base-200-tx-0,MW,0.0,,,MISS,SRSE
SWITCH,CASO_to_NWPP,2035,full-base-200-tx-0,MW,0.0,,,CASO,NWPP
SWITCH,CASO_to_SRSG,2035,full-base-200-tx-0,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2035,full-base-200-tx-0,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2035,full-base-200-tx-0,MW,0.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2035,full-base-200-tx-0,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2035,full-base-200-tx-0,MW,0.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2035,full-base-200-tx-0,MW,0.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2035,full-base-200-tx-0,MW,0.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2040,full-base-200-tx-0,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2040,full-base-200-tx-0,MW,0.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2040,full-base-200-tx-0,MW,0.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2040,full-base-200-tx-0,MW,0.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2040,full-base-200-tx-0,MW,0.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2040,full-base-200-tx-0,MW,0.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2040,full-base-200-tx-0,MW,0.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2040,full-base-200-tx-0,MW,0.0,,,MISC,MISE
SWITCH,MISE_to_PJMW,2040,full-base-200-tx-0,MW,0.0,,,MISE,PJMW
SWITCH,MISE_to_MISW,2040,full-base-200-tx-0,MW,0.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2040,full-base-200-tx-0,MW,0.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2040,full-base-200-tx-0,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2040,full-base-200-tx-0,MW,0.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2040,full-base-200-tx-0,MW,0.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2040,full-base-200-tx-0,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2040,full-base-200-tx-0,MW,0.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2040,full-base-200-tx-0,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2040,full-base-200-tx-0,MW,0.0,,,MISC,SPPN
SWITCH,MISC_to_MISW,2040,full-base-200-tx-0,MW,0.0,,,MISC,MISW
SWITCH,BASN_to_CANO,2040,full-base-200-tx-0,MW,0.0,,,BASN,CANO
SWITCH,CANO_to_CASO,2040,full-base-200-tx-0,MW,0.0,,,CANO,CASO
SWITCH,CANO_to_NWPP,2040,full-base-200-tx-0,MW,0.0,,,CANO,NWPP
SWITCH,TRE_to_TREW,2040,full-base-200-tx-0,MW,0.0,,,TRE,TREW
SWITCH,SPPS_to_TREW,2040,full-base-200-tx-0,MW,0.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2040,full-base-200-tx-0,MW,0.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2040,full-base-200-tx-0,MW,0.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2040,full-base-200-tx-0,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2040,full-base-200-tx-0,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2040,full-base-200-tx-0,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2040,full-base-200-tx-0,MW,0.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2040,full-base-200-tx-0,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2040,full-base-200-tx-0,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2040,full-base-200-tx-0,MW,0.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2040,full-base-200-tx-0,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2040,full-base-200-tx-0,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2040,full-base-200-tx-0,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2040,full-base-200-tx-0,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2040,full-base-200-tx-0,MW,0.0,,,BASN,RMRG
SWITCH,BASN_to_CASO,2040,full-base-200-tx-0,MW,0.0,,,BASN,CASO
SWITCH,BASN_to_NWPP,2040,full-base-200-tx-0,MW,0.0,,,BASN,NWPP
SWITCH,BASN_to_SRSG,2040,full-base-200-tx-0,MW,0.0,,,BASN,SRSG
SWITCH,MISS_to_SRCE,2040,full-base-200-tx-0,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2040,full-base-200-tx-0,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2040,full-base-200-tx-0,MW,0.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2040,full-base-200-tx-0,MW,0.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2040,full-base-200-tx-0,MW,0.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2040,full-base-200-tx-0,MW,0.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2040,full-base-200-tx-0,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2040,full-base-200-tx-0,MW,0.0,,,MISS,SRSE
SWITCH,CASO_to_NWPP,2040,full-base-200-tx-0,MW,0.0,,,CASO,NWPP
SWITCH,CASO_to_SRSG,2040,full-base-200-tx-0,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2040,full-base-200-tx-0,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2040,full-base-200-tx-0,MW,0.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2040,full-base-200-tx-0,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2040,full-base-200-tx-0,MW,0.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2040,full-base-200-tx-0,MW,0.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2040,full-base-200-tx-0,MW,0.0,,,SRSG,TRE
SWITCH,MISC_to_PJMC,2045,full-base-200-tx-0,MW,0.0,,,MISC,PJMC
SWITCH,PJMC_to_PJMW,2045,full-base-200-tx-0,MW,0.0,,,PJMC,PJMW
SWITCH,MISW_to_PJMC,2045,full-base-200-tx-0,MW,0.0,,,MISW,PJMC
SWITCH,NYUP_to_PJME,2045,full-base-200-tx-0,MW,0.0,,,NYUP,PJME
SWITCH,PJME_to_PJMW,2045,full-base-200-tx-0,MW,0.0,,,PJME,PJMW
SWITCH,NYCW_to_PJME,2045,full-base-200-tx-0,MW,0.0,,,NYCW,PJME
SWITCH,PJMD_to_PJME,2045,full-base-200-tx-0,MW,0.0,,,PJMD,PJME
SWITCH,MISC_to_MISE,2045,full-base-200-tx-0,MW,0.0,,,MISC,MISE
SWITCH,MISE_to_PJMW,2045,full-base-200-tx-0,MW,0.0,,,MISE,PJMW
SWITCH,MISE_to_MISW,2045,full-base-200-tx-0,MW,0.0,,,MISE,MISW
SWITCH,ISNE_to_NYUP,2045,full-base-200-tx-0,MW,0.0,,,ISNE,NYUP
SWITCH,ISNE_to_NYCW,2045,full-base-200-tx-0,MW,0.0,,,ISNE,NYCW
SWITCH,MISC_to_SPPC,2045,full-base-200-tx-0,MW,0.0,,,MISC,SPPC
SWITCH,MISC_to_PJMW,2045,full-base-200-tx-0,MW,0.0,,,MISC,PJMW
SWITCH,MISC_to_SRCE,2045,full-base-200-tx-0,MW,0.0,,,MISC,SRCE
SWITCH,MISC_to_SPPS,2045,full-base-200-tx-0,MW,0.0,,,MISC,SPPS
SWITCH,MISC_to_MISS,2045,full-base-200-tx-0,MW,0.0,,,MISC,MISS
SWITCH,MISC_to_SPPN,2045,full-base-200-tx-0,MW,0.0,,,MISC,SPPN
SWITCH,MISC_to_MISW,2045,full-base-200-tx-0,MW,0.0,,,MISC,MISW
SWITCH,BASN_to_CANO,2045,full-base-200-tx-0,MW,0.0,,,BASN,CANO
SWITCH,CANO_to_CASO,2045,full-base-200-tx-0,MW,0.0,,,CANO,CASO
SWITCH,CANO_to_NWPP,2045,full-base-200-tx-0,MW,0.0,,,CANO,NWPP
SWITCH,TRE_to_TREW,2045,full-base-200-tx-0,MW,0.0,,,TRE,TREW
SWITCH,SPPS_to_TREW,2045,full-base-200-tx-0,MW,0.0,,,SPPS,TREW
SWITCH,SPPC_to_SPPS,2045,full-base-200-tx-0,MW,0.0,,,SPPC,SPPS
SWITCH,MISS_to_SPPC,2045,full-base-200-tx-0,MW,0.0,,,MISS,SPPC
SWITCH,SPPC_to_SPPN,2045,full-base-200-tx-0,MW,0.0,,,SPPC,SPPN
SWITCH,MISW_to_SPPC,2045,full-base-200-tx-0,MW,0.0,,,MISW,SPPC
SWITCH,FRCC_to_SRSE,2045,full-base-200-tx-0,MW,0.0,,,FRCC,SRSE
SWITCH,SPPS_to_TRE,2045,full-base-200-tx-0,MW,0.0,,,SPPS,TRE
SWITCH,PJMW_to_SRCA,2045,full-base-200-tx-0,MW,0.0,,,PJMW,SRCA
SWITCH,SRCA_to_SRCE,2045,full-base-200-tx-0,MW,0.0,,,SRCA,SRCE
SWITCH,PJMD_to_SRCA,2045,full-base-200-tx-0,MW,0.0,,,PJMD,SRCA
SWITCH,SRCA_to_SRSE,2045,full-base-200-tx-0,MW,0.0,,,SRCA,SRSE
SWITCH,NYCW_to_NYUP,2045,full-base-200-tx-0,MW,0.0,,,NYCW,NYUP
SWITCH,PJMW_to_SRCE,2045,full-base-200-tx-0,MW,0.0,,,PJMW,SRCE
SWITCH,PJMD_to_PJMW,2045,full-base-200-tx-0,MW,0.0,,,PJMD,PJMW
SWITCH,BASN_to_RMRG,2045,full-base-200-tx-0,MW,0.0,,,BASN,RMRG
SWITCH,BASN_to_CASO,2045,full-base-200-tx-0,MW,0.0,,,BASN,CASO
SWITCH,BASN_to_NWPP,2045,full-base-200-tx-0,MW,0.0,,,BASN,NWPP
SWITCH,BASN_to_SRSG,2045,full-base-200-tx-0,MW,0.0,,,BASN,SRSG
SWITCH,MISS_to_SRCE,2045,full-base-200-tx-0,MW,0.0,,,MISS,SRCE
SWITCH,SRCE_to_SRSE,2045,full-base-200-tx-0,MW,0.0,,,SRCE,SRSE
SWITCH,MISS_to_SPPS,2045,full-base-200-tx-0,MW,0.0,,,MISS,SPPS
SWITCH,SPPS_to_SRSG,2045,full-base-200-tx-0,MW,0.0,,,SPPS,SRSG
SWITCH,SPPN_to_SPPS,2045,full-base-200-tx-0,MW,0.0,,,SPPN,SPPS
SWITCH,NWPP_to_RMRG,2045,full-base-200-tx-0,MW,0.0,,,NWPP,RMRG
SWITCH,RMRG_to_SRSG,2045,full-base-200-tx-0,MW,0.0,,,RMRG,SRSG
SWITCH,MISS_to_SRSE,2045,full-base-200-tx-0,MW,0.0,,,MISS,SRSE
SWITCH,CASO_to_NWPP,2045,full-base-200-tx-0,MW,0.0,,,CASO,NWPP
SWITCH,CASO_to_SRSG,2045,full-base-200-tx-0,MW,0.0,,,CASO,SRSG
SWITCH,MISW_to_SPPN,2045,full-base-200-tx-0,MW,0.0,,,MISW,SPPN
SWITCH,NWPP_to_SPPN,2045,full-base-200-tx-0,MW,0.0,,,NWPP,SPPN
SWITCH,MISW_to_NWPP,2045,full-base-200-tx-0,MW,0.0,,,MISW,NWPP
SWITCH,RMRG_to_SPPN,2045,full-base-200-tx-0,MW,0.0,,,RMRG,SPPN
SWITCH,RMRG_to_SPPC,2045,full-base-200-tx-0,MW,0.0,,,RMRG,SPPC
SWITCH,SRSG_to_TRE,2045,full-base-200-tx-0,MW,0.0,,,SRSG,TRE
